2021-09-24 16:42:28.498  INFO 5411 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$265a4187] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-09-24 16:43:48.132  INFO 6720 --- [main] trationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$8ede6b08] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-09-24 17:50:02.937  INFO 9101 --- [main] c.n.d.provider.DiscoveryJerseyProvider   : Using XML encoding codec XStreamXml
2021-09-24 17:50:02.937  INFO 9101 --- [main] c.n.d.provider.DiscoveryJerseyProvider   : Using XML decoding codec XStreamXml
2021-09-24 17:50:03.291  WARN 9101 --- [main] c.n.c.sources.URLConfigurationSource     : No URLs will be polled as dynamic configuration sources.
2021-09-24 17:50:03.291  INFO 9101 --- [main] c.n.c.sources.URLConfigurationSource     : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-09-24 17:50:03.484  INFO 9101 --- [main] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2021-09-24 17:50:03.609  INFO 9101 --- [main] c.l.hubx.cache.config.RedisCacheConfig   : start redis connection url redis://127.0.0.1:6380, db0
2021-09-24 17:50:03.615  INFO 9101 --- [main] org.redisson.Version                     : Redisson 3.12.0
2021-09-24 17:50:03.675  INFO 9101 --- [redisson-netty-5-14] o.r.c.pool.MasterPubSubConnectionPool    : 1 connections initialized for 127.0.0.1/127.0.0.1:6380
2021-09-24 17:50:03.675  INFO 9101 --- [redisson-netty-5-19] o.r.c.pool.MasterConnectionPool          : 24 connections initialized for 127.0.0.1/127.0.0.1:6380
2021-09-24 17:50:05.009  INFO 9101 --- [main] o.s.cloud.commons.util.InetUtils         : Cannot determine local hostname
2021-09-24 17:50:05.086  INFO 9101 --- [main] o.s.c.n.eureka.InstanceInfoFactory       : Setting initial instance status as: STARTING
2021-09-24 17:50:05.119  INFO 9101 --- [main] com.netflix.discovery.DiscoveryClient    : Initializing Eureka in region us-east-1
2021-09-24 17:50:05.119  INFO 9101 --- [main] com.netflix.discovery.DiscoveryClient    : Client configured to neither register nor query for data.
2021-09-24 17:50:05.128  INFO 9101 --- [main] com.netflix.discovery.DiscoveryClient    : Discovery Client initialized at timestamp 1632469805127 with initial instances count: 0
2021-09-24 17:50:05.161  INFO 9101 --- [main] c.n.eureka.DefaultEurekaServerContext    : Initializing ...
2021-09-24 17:50:05.162  WARN 9101 --- [main] c.n.eureka.cluster.PeerEurekaNodes       : The replica size seems to be empty. Check the route 53 DNS Registry
2021-09-24 17:50:05.176  INFO 9101 --- [main] c.n.e.registry.AbstractInstanceRegistry  : Finished initializing remote region registries. All known remote regions: []
2021-09-24 17:50:05.177  INFO 9101 --- [main] c.n.eureka.DefaultEurekaServerContext    : Initialized
2021-09-24 17:50:05.185  INFO 9101 --- [main] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 2 endpoint(s) beneath base path '/actuator'
2021-09-24 17:50:05.264  INFO 9101 --- [main] o.s.c.n.e.s.EurekaServiceRegistry        : Registering application ADMIN-MGMT-SERVICE with eureka with status UP
2021-09-24 17:50:05.268  INFO 9101 --- [Thread-29] o.s.c.n.e.server.EurekaServerBootstrap   : Setting the eureka configuration..
2021-09-24 17:50:05.268  INFO 9101 --- [Thread-29] o.s.c.n.e.server.EurekaServerBootstrap   : Eureka data center value eureka.datacenter is not set, defaulting to default
2021-09-24 17:50:05.269  INFO 9101 --- [Thread-29] o.s.c.n.e.server.EurekaServerBootstrap   : Eureka environment value eureka.environment is not set, defaulting to test
2021-09-24 17:50:05.287  INFO 9101 --- [Thread-29] o.s.c.n.e.server.EurekaServerBootstrap   : isAws returned false
2021-09-24 17:50:05.287  INFO 9101 --- [Thread-29] o.s.c.n.e.server.EurekaServerBootstrap   : Initialized server context
2021-09-24 17:50:05.287  INFO 9101 --- [Thread-29] c.n.e.r.PeerAwareInstanceRegistryImpl    : Got 1 instances from neighboring DS node
2021-09-24 17:50:05.288  INFO 9101 --- [Thread-29] c.n.e.r.PeerAwareInstanceRegistryImpl    : Renew threshold is: 1
2021-09-24 17:50:05.288  INFO 9101 --- [Thread-29] c.n.e.r.PeerAwareInstanceRegistryImpl    : Changing status to UP
2021-09-24 17:50:05.298  INFO 9101 --- [Thread-29] e.s.EurekaServerInitializerConfiguration : Started Eureka Server
2021-09-24 17:50:05.308  INFO 9101 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 7999 (http) with context path ''
2021-09-24 17:50:05.309  INFO 9101 --- [main] .s.c.n.e.s.EurekaAutoServiceRegistration : Updating port to 7999
2021-09-24 17:50:05.312  INFO 9101 --- [main] c.l.hubx.admin.AdminMgmtServiceApp       : Started AdminMgmtServiceApp in 9.275 seconds (JVM running for 10.001)
2021-09-24 17:50:05.722  INFO 9101 --- [RMI TCP Connection(4)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2021-09-24 17:50:05.724  INFO 9101 --- [RMI TCP Connection(5)-127.0.0.1] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-09-24 17:50:05.724  INFO 9101 --- [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Initializing Servlet 'dispatcherServlet'
2021-09-24 17:50:05.733  INFO 9101 --- [RMI TCP Connection(5)-127.0.0.1] o.s.web.servlet.DispatcherServlet        : Completed initialization in 9 ms
2021-09-24 17:50:06.266  INFO 9101 --- [RMI TCP Connection(4)-127.0.0.1] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2021-09-24 17:51:05.291  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 0ms
2021-09-24 17:52:05.291  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 1ms
2021-09-24 17:53:05.293  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 4ms
2021-09-24 17:54:05.296  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 4ms
2021-09-24 17:55:05.298  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 3ms
2021-09-24 17:56:05.300  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 3ms
2021-09-24 17:57:05.302  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 4ms
2021-09-24 17:57:31.767  INFO 9101 --- [http-nio-7999-exec-2] c.n.e.registry.AbstractInstanceRegistry  : Registered instance CONNECTOR-SERVICE-50/192.168.31.2:7011 with status UP (replication=false)
2021-09-24 17:58:05.302  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 1ms
2021-09-24 17:59:05.304  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 3ms
2021-09-24 18:00:05.151  WARN 9101 --- [Eureka-PeerNodesUpdater] c.n.eureka.cluster.PeerEurekaNodes       : The replica size seems to be empty. Check the route 53 DNS Registry
2021-09-24 18:00:05.306  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 4ms
2021-09-24 18:01:05.343  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 5ms
2021-09-24 18:02:05.348  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 3ms
2021-09-24 18:03:05.350  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 0ms
2021-09-24 18:04:05.354  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 3ms
2021-09-24 18:05:05.197  INFO 9101 --- [ReplicaAwareInstanceRegistry - RenewalThresholdUpdater] c.n.e.r.PeerAwareInstanceRegistryImpl    : Current renewal threshold is : 3
2021-09-24 18:05:05.358  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 2ms
2021-09-24 18:06:05.362  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 3ms
2021-09-24 18:07:05.363  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 0ms
2021-09-24 18:08:05.371  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 6ms
2021-09-24 18:09:05.375  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 4ms
2021-09-24 18:10:05.194  WARN 9101 --- [Eureka-PeerNodesUpdater] c.n.eureka.cluster.PeerEurekaNodes       : The replica size seems to be empty. Check the route 53 DNS Registry
2021-09-24 18:10:05.380  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 3ms
2021-09-24 18:11:05.382  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 1ms
2021-09-24 18:12:05.383  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 0ms
2021-09-24 18:13:03.790  INFO 9101 --- [http-nio-7999-exec-9] c.n.e.registry.AbstractInstanceRegistry  : Registered instance API-GATEWAY-SERVICE/192.168.1.12:7001 with status UP (replication=false)
2021-09-24 18:13:05.385  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 1ms
2021-09-24 18:14:05.389  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 3ms
2021-09-24 18:15:05.391  INFO 9101 --- [Eureka-EvictionTimer] c.n.e.registry.AbstractInstanceRegistry  : Running the evict task with compensationTime 0ms
2021-09-24 18:15:44.255  INFO 9101 --- [Thread-31] o.s.c.n.e.s.EurekaServiceRegistry        : Unregistering application ADMIN-MGMT-SERVICE with eureka with status DOWN
2021-09-24 18:15:44.258  INFO 9101 --- [Thread-31] c.n.eureka.DefaultEurekaServerContext    : Shutting down ...
2021-09-24 18:15:44.262  INFO 9101 --- [Thread-31] c.n.eureka.DefaultEurekaServerContext    : Shut down
2021-09-24 18:15:44.314  INFO 9101 --- [Thread-31] o.s.s.concurrent.ThreadPoolTaskExecutor  : Shutting down ExecutorService 'applicationTaskExecutor'
2021-09-24 18:15:44.325  INFO 9101 --- [Thread-31] com.netflix.discovery.DiscoveryClient    : Shutting down DiscoveryClient ...
2021-09-24 18:15:44.325  INFO 9101 --- [Thread-31] com.netflix.discovery.DiscoveryClient    : Completed shut down of DiscoveryClient
2021-09-24 18:15:44.326  INFO 9101 --- [Thread-31] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2021-09-24 18:15:44.337  INFO 9101 --- [Thread-31] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
